"ind" "Line" "Gener" "SEL" "logGA" "logBA" "logGAc" "logBAc"
"488" "51UP3028B" "Up" "F3" "no" 3.059026811072 6.07424165986224 -0.284946521454382 -0.0377018328334211
"489" "51UP3029B" "Up" "F3" "no" 3.16121830094606 6.12787271403762 -0.182755031580323 0.01592922134195
"490" "51UP3030B" "Up" "F3" "UtF4" 3.39054876602125 6.26793915474433 0.0465754334948647 0.155995662048659
"491" "51UP3031B" "Up" "F3" "no" 3.3259159199005 6.05324501434497 -0.0180574126258812 -0.0586984783506956
"492" "51UP3032B" "Up" "F3" "UtF4" 3.37919079075851 6.41605202690431 0.0352174582321232 0.304108534208646
"493" "51UP3033B" "Up" "F3" "no" 3.1738346853183 5.86054170609697 -0.170138647208089 -0.251401786598697
"494" "51UP3034B" "Up" "F3" "no" 3.27361347460015 6.14686535602336 -0.0703598579262374 0.0349218633276935
"495" "51UP3035A" "Up" "F3" "no" 3.22054384329658 5.99175142981719 -0.123429489229806 -0.120192062878474
"496" "51UP3036B" "Up" "F3" "no" 3.24033832767344 6.09790053976563 -0.103635004852943 -0.0140429529300397
"497" "51UP3037A" "Up" "F3" "UtF4" 3.36346760818184 6.09887135074641 0.0194942756554504 -0.0130721419492525
"498" "51UP3038A" "Up" "F3" "UtF4" 3.47606310654458 5.97708185572205 0.13208977401819 -0.134861636973614
"499" "51UP3039B" "Up" "F3" "UtF4" 3.42857047170368 6.19347039417926 0.0845971391772902 0.0815269014835991
"500" "51UP3040A" "Up" "F3" "UtF4" 3.39788991389666 6.20768847055232 0.0539165813702773 0.0957449778566559
"501" "51UP3041B" "Up" "F3" "no" 3.29658128487 6.03809382815776 -0.047392047656388 -0.0738496645379092
"502" "51UP3042A" "Up" "F3" "UtF4" 3.41782351533922 6.2865350080957 0.0738501828128357 0.174591515400031
"503" "51UP3043B" "Up" "F3" "no" 3.2036484835501 5.86653457805465 -0.140324848976286 -0.245408914641013
"504" "51UP3044A" "Up" "F3" "no" 3.15029809215912 5.98555619856603 -0.193675240367265 -0.126387294129634
"505" "51UP3045A" "Up" "F3" "no" 3.11260427825011 6.07391924330978 -0.231369054276271 -0.0380242493858844
"506" "51UP3046A" "Up" "F3" "no" 3.10151606455991 6.09022358069644 -0.24245726796647 -0.0217199119992282
"507" "51UP3047B" "Up" "F3" "no" 3.21842153698924 5.74156326249631 -0.125551795537149 -0.370380230199353
"508" "51UP3048A" "Up" "F3" "no" 3.30254012236036 6.19272936370093 -0.041433210166026 0.080785871005264
"509" "51UP3049A" "Up" "F3" "no" 3.00432330424624 5.78344421743928 -0.339650028280142 -0.328499275256388
"510" "51UP3050A" "Up" "F3" "no" 3.0446960381925 5.96840117456725 -0.299277294333884 -0.143542318128412
"511" "51UP3051B" "Up" "F3" "no" 3.25124098652822 5.72912399511576 -0.092732345998169 -0.382819497579901
"512" "51UP3052A" "Up" "F3" "no" 3.32510837429595 6.08646691706565 -0.0188649582304401 -0.0254765756300186
"513" "51UP3052B" "Up" "F3" "no" 3.24968310175511 6.04321657232151 -0.0942902307712798 -0.0687269203741536
"514" "51UP3053A" "Up" "F3" "no" 3.20457811224899 6.20437432470735 -0.139395220277398 0.0924308320116873
"515" "51UP3054A" "Up" "F3" "no" 3.28511864107833 6.08215828479343 -0.0588546914480506 -0.0297852079022372
"516" "51UP3055A" "Up" "F3" "no" 3.27203972901123 6.17876375817617 -0.0719336035151583 0.0668202654805023
"517" "51UP3056B" "Up" "F3" "no" 3.16772699024109 6.33416682713492 -0.1762463422853 0.222223334439257
"518" "51UP3057B" "Up" "F3" "no" 3.25553937829996 6.05024315588387 -0.0884339542264225 -0.0617003368117999
"519" "51UP3058A" "Up" "F3" "no" 3.53284271009593 6.42131123973868 0.188869377569543 0.309367747043017
"520" "51UP3059B" "Up" "F3" "no" 3.36853767883429 6.11536305097539 0.0245643463079044 0.00341955827972473
"521" "51UP3060B" "Up" "F3" "no" 3.21485647621644 6.13774173569809 -0.129116856309948 0.0257982430024253
"522" "51UP3061B" "Up" "F3" "no" 3.21724202628177 6.14382626933148 -0.126731306244614 0.0318827766358112
"523" "51UP3062B" "Up" "F3" "no" 3.15159587713361 6.17977183107518 -0.192377455392772 0.0678283383795177
"524" "51UP3063A" "Up" "F3" "no" 3.36000002490678 6.32481647363106 0.0160266923803953 0.212872980935393
"525" "51UP3064A" "Up" "F3" "no" 3.37659076172352 6.23585412818465 0.0326174291971322 0.12391063548898
"526" "51D3001A" "Down" "F3" "no" 3.06838777807062 6.04603254314231 -0.275585554455764 -0.0659109495533574
"527" "51D3002A" "Down" "F3" "no" 3.08953083935763 5.90513431408778 -0.254442493168757 -0.206809178607885
"528" "51D3002B" "Down" "F3" "DtF4" 2.78215613367981 6.12706192230682 -0.561817198846574 0.0151184296111566
"529" "51D3003B" "Down" "F3" "DtF4" 2.78948252816515 6.14295719456838 -0.554490804361235 0.0310137018727152
"530" "51D3004A" "Down" "F3" "DtF4" 2.41921067179434 5.83322031763461 -0.92476266073204 -0.278723175061055
"531" "51D3005B" "Down" "F3" "no" 3.14138378192891 6.13778153991574 -0.202589550597476 0.025838047220077
"532" "51D3006B" "Down" "F3" "no" 2.87391160996188 5.71303680714274 -0.470061722564506 -0.39890668555293
"533" "51D3007B" "Down" "F3" "DtF4" 2.87148790392319 5.97414565113254 -0.472485428603197 -0.137797841563128
"534" "51D3008C" "Down" "F3" "no" 3.12243080032895 6.24700984740313 -0.221542532197431 0.135066354707465
"535" "51D3009A" "Down" "F3" "no" 2.87710613688528 6.01278758272532 -0.466867195641104 -0.0991559099703432
"536" "51D3010A" "Down" "F3" "no" 2.89024658396195 5.9726957894643 -0.453726748564435 -0.139247703231364
"537" "51D3011B" "Down" "F3" "no" 2.97486010065349 6.11908728462849 -0.369113231872894 0.00714379193281989
"538" "51D3012A" "Down" "F3" "no" 2.94522848132488 6.04201010474316 -0.398744851201509 -0.0699333879525099
"539" "51D3013B" "Down" "F3" "no" 2.95409697328946 6.04086926589821 -0.38987635923693 -0.0710742267974602
"540" "51D3014A" "Down" "F3" "no" 3.08805855645491 5.81322589347925 -0.255914776071478 -0.298717599216416
"541" "51D3015A" "Down" "F3" "no" 2.9859761507239 6.02029029635197 -0.357997181802481 -0.0916531963436915
"542" "51D3016A" "Down" "F3" "no" 3.00048834248113 6.09188016852912 -0.343484990045252 -0.0200633241665473
"543" "51D3017A" "Down" "F3" "DtF4" 2.80842049258758 6.01272852133176 -0.53555283993881 -0.0992149713639083
"544" "51D3019A" "Down" "F3" "no" 3.16989590370531 6.10508128703299 -0.174077428821077 -0.00686220566267437
"545" "51D3020A" "Down" "F3" "no" 3.04980541557102 5.92589698475574 -0.294167916955363 -0.186046507939927
"546" "51D3021A" "Down" "F3" "no" 2.93610244611892 5.68071960272844 -0.407870886407461 -0.431223889967231
"547" "51D3022A" "Down" "F3" "DtF4" 2.700998184271 5.57403991903079 -0.642975148255388 -0.537903573664874
"548" "51D3023B" "Down" "F3" "DtF4" 2.80799217212693 6.1365933878985 -0.535981160399458 0.0246498952028382
"549" "51D3024A" "Down" "F3" "no" 2.98957181747283 5.86617489622022 -0.354401515053552 -0.245768596475441
"550" "51D3025A" "Down" "F3" "DtF4" 2.80940702969892 6.12299952809963 -0.534566302827464 0.0110560354039633
"551" "51D3026A" "Down" "F3" "no" 2.86921627979627 5.94768394707146 -0.474757052730119 -0.164259545624202
"552" "51D3027B" "Down" "F3" "no" 2.95564103676734 6.18890486020648 -0.38833229575905 0.0769613675108118
"553" "51D3028A" "Down" "F3" "DtF4" 2.84451529149752 5.96565534283974 -0.499458041028864 -0.146288149855925
"554" "51D3029A" "Down" "F3" "DtF4" 2.64959317345153 6.1602509976306 -0.694380159074855 0.0483075049349369
"555" "51D3030A" "Down" "F3" "DtF4" 2.86404707148565 5.93274678016036 -0.479926261040731 -0.179196712535306
"556" "51D3031B" "Down" "F3" "no" 3.27138801357693 6.16651693305513 -0.0725853189494532 0.0545734403594631
"557" "51D3032B" "Down" "F3" "DtF4" 2.59796765387857 5.85850545561937 -0.746005678647814 -0.253438037076292
"558" "51D3033B" "Down" "F3" "DtF4" 2.55794561851297 5.92253432867579 -0.786027714013417 -0.189409164019879
"559" "51D3034B" "Down" "F3" "no" 3.07983815548026 5.75078534526311 -0.264135177046128 -0.36115814743256
"560" "51D3035A" "Down" "F3" "DtF4" 2.68980570193421 5.7874912198712 -0.65416763059217 -0.324452272824462
"561" "51D3036B" "Down" "F3" "no" 2.98133184020813 6.14132755238701 -0.362641492318258 0.0293840596913428
"562" "51D3038B" "Down" "F3" "no" 2.90168112836459 6.03935589956531 -0.442292204161796 -0.0725875931303541
"563" "51D3039A" "Down" "F3" "no" 2.96172940037285 6.11689055273189 -0.382243932153532 0.00494706003622358
"564" "51D3040A" "Down" "F3" "no" 2.87118413589948 6.10978847802398 -0.472789196626909 -0.00215501467168711
"565" "51D3041A" "Down" "F3" "no" 3.00624304372396 5.90233820230008 -0.337730288802429 -0.209605290395587
"566" "51D3042B" "Down" "F3" "no" 3.10830027944311 6.23791279819172 -0.235673053083277 0.125969305496055
"567" "51D3043B" "Down" "F3" "DtF4" 2.81071520575553 6.00232304325885 -0.533258126770856 -0.109620449436816
"568" "51D3044A" "Down" "F3" "no" 3.01828998013653 6.35853788911966 -0.325683352389857 0.246594396423993
"569" "51D3045B" "Down" "F3" "no" 3.02907486171475 5.87038392376672 -0.314898470811632 -0.241559568928944
"570" "51D3046A" "Down" "F3" "DtF4" 2.72151625894248 5.98053227987362 -0.622457073583901 -0.131411212822048
"571" "51D3046B" "Down" "F3" "no" 2.86306366758193 6.17188582168046 -0.480909664944454 0.05994232898479
"572" "51D3048B" "Down" "F3" "no" 3.02467254142844 5.99248598628247 -0.319300791097946 -0.119457506413199
"573" "51D3049B" "Down" "F3" "no" 2.91929751035583 5.86686588344744 -0.42467582217056 -0.245077609248224
"574" "51D3050B" "Down" "F3" "no" 2.95993954640605 5.96246317348872 -0.384033786120333 -0.149480319206941
"575" "51D3051B" "Down" "F3" "no" 3.09178809225493 5.93638583307057 -0.252185240271452 -0.175557659625097
"576" "51D3052B" "Down" "F3" "DtF4" 2.81135420959617 6.1487174003097 -0.532619122930215 0.0367739076140383
"577" "51D3053A" "Down" "F3" "no" 2.98470327143644 6.11043629098298 -0.359270061089942 -0.00150720171268937
"578" "51D3054A" "Down" "F3" "no" 2.87200198445613 6.12279860553667 -0.471971348070257 0.0108551128410017
"579" "51D3054B" "Down" "F3" "no" 3.11610916208073 6.31479542226254 -0.227864170445656 0.202851929566874
"580" "51D3055B" "Down" "F3" "no" 3.0868766196125 6.24091427352676 -0.257096712913887 0.128970780831096
"581" "51D3056A" "Down" "F3" "no" 3.19683772489362 6.1944260017562 -0.147135607632769 0.0824825090605383
"582" "51D3057B" "Down" "F3" "DtF4" 2.66869396583903 6.22165498850417 -0.675279366687356 0.109711495808507
"583" "51D3058B" "Down" "F3" "no" 3.10469583858308 6.07594888257004 -0.239277493943308 -0.0359946101256305
"584" "51D3059B" "Down" "F3" "no" 3.13037309617075 6.20022988397691 -0.21360023635563 0.0882863912812448
"585" "51D3060B" "Down" "F3" "no" 3.09293268305963 6.04086470519064 -0.251040649466757 -0.07107878750503
"586" "51D3061B" "Down" "F3" "no" 3.03892423418615 6.04561177121764 -0.305049098340239 -0.0663317214780221
"587" "51D3062B" "Down" "F3" "no" 2.92497673926264 5.81842172174364 -0.418996593263743 -0.293521770952026
"588" "51D3063A" "Down" "F3" "DtF4" 2.75912014689347 6.02680771746957 -0.584853185632919 -0.0851357752260986
"589" "51D3064B" "Down" "F3" "DtF4" 2.76425277724071 5.97486309264286 -0.579720555285679 -0.137080400052811
"590" "51001" "Parent" "P" "no" 3.29408648824506 6.24455900137698 -0.0498868442813203 0.132615508681318
"591" "51005" "Parent" "P" "no" 3.33358487267578 5.96943969833605 -0.0103884598506006 -0.142503794359614
"592" "51010" "Parent" "P" "no" 3.35114775693801 6.18993456469006 0.00717442441162053 0.0779910719943961
"593" "51017" "Parent" "P" "UtF1" 3.74693984779639 6.67367941442726 0.402966515270008 0.561735921731599
"594" "51031" "Parent" "P" "no" 3.42050067232706 6.28815451247011 0.0765273398006769 0.176211019774442
"595" "51041" "Parent" "P" "no" 3.36774586887945 6.09187183919462 0.023772536353063 -0.0200716535010494
"596" "51046" "Parent" "P" "no" 3.47197191694013 6.26236530665815 0.127998584413747 0.150421813962481
"597" "51049" "Parent" "P" "UtF1" 3.5086173415975 6.3922915710613 0.164644009071114 0.280348078365637
"598" "51050" "Parent" "P" "DtF1" 3.01186469120017 6.21328352009948 -0.332108641326211 0.10134002740381
"599" "51062" "Parent" "P" "no" 3.41474324863441 6.23624635384798 0.0707699161080204 0.12430286115231
"600" "51063" "Parent" "P" "UtF1" 3.75697366471946 6.55022701830052 0.413000332193079 0.438283525604857
"601" "51071" "Parent" "P" "no" 3.36191704182566 6.08533899614146 0.0179437092992751 -0.02660449655421
"602" "51076" "Parent" "P" "no" 3.27286530116221 6.20873056218434 -0.071108031364179 0.096787069488677
"603" "51077" "Parent" "P" "UtF1" 3.47528117113038 6.16488122757292 0.131307838603991 0.0529377348772577
"604" "51079" "Parent" "P" "no" 3.16136711092915 6.16581245174094 -0.182606221597236 0.0538689590452774
"605" "51087" "Parent" "P" "UtF1" 3.50552931820952 6.10004909043727 0.161555985683137 -0.0118944022583971
"606" "51090" "Parent" "P" "no" 3.28691669442448 5.89958807263466 -0.057056638101908 -0.21235542006101
"607" "51094" "Parent" "P" "DtF1" 3.17121254972111 5.97729639336189 -0.17276078280528 -0.134647099333777
"608" "51096" "Parent" "P" "no" 3.45023363619689 6.06083085776026 0.106260303670508 -0.051112634935409
"609" "51103" "Parent" "P" "DtF1" 3.18741769337304 6.25260341007971 -0.156555639153342 0.14065991738404
"610" "51106" "Parent" "P" "no" 3.46122932708534 6.22435042969748 0.117255994558954 0.112406937001809
"611" "51120" "Parent" "P" "no" 3.25743022131858 5.87129708269318 -0.0865431112078046 -0.240646410002487
"612" "51130" "Parent" "P" "no" 3.32757430238519 6.11044189736429 -0.0163990301412 -0.00150159533137639
"613" "51136" "Parent" "P" "UtF1" 3.66293536069164 6.41552919608655 0.318962028165259 0.303585703390883
"614" "51153" "Parent" "P" "UtF1" 3.52085765232923 6.43224537693098 0.176884319802848 0.320301884235316
"615" "51161" "Parent" "P" "no" 3.2633585832646 6.22873374430824 -0.0806147492617897 0.116790251612579
"616" "51174" "Parent" "P" "no" 3.41572761643174 6.16838641227573 0.0717542839053529 0.0564429195800651
"617" "51208" "Parent" "P" "no" 3.25635808065909 6.05457652848833 -0.0876152518672937 -0.0573669642073318
"618" "51213" "Parent" "P" "no" 3.4871128030473 6.11085872749589 0.143139470520917 -0.00108476519977518
"619" "51215" "Parent" "P" "no" 3.35982363940138 6.32638713641597 0.0158503068749942 0.214443643720306
"620" "51216" "Parent" "P" "no" 3.30909241815856 6.03419858154915 -0.0348809143678297 -0.0777449111465129
"621" "51218" "Parent" "P" "DtF1" 3.00268909850295 5.9633381828534 -0.34128423402344 -0.148605309842267
"622" "51226" "Parent" "P" "DtF1" 3.148696354906 6.0575747179312 -0.19527697762039 -0.0543687747644697
"623" "51230" "Parent" "P" "no" 3.47326764886872 6.24201451097904 0.12929431634233 0.130071018283378
"624" "51234" "Parent" "P" "no" 3.35766628493408 6.15836496293885 0.0136929524076939 0.0464214702431871
"625" "51235" "Parent" "P" "DtF1" 3.16367418021708 6.04174261812634 -0.180299152309302 -0.0702008745693217
"626" "51236" "Parent" "P" "no" 3.41397932846068 6.25286064341489 0.070005995934296 0.140917150719221
"627" "51243" "Parent" "P" "UtF1" 3.47363911636038 6.20809365117704 0.129665783833996 0.0961501584813771
"628" "51249" "Parent" "P" "DtF1" 3.10479979407698 5.72302997125256 -0.239173538449405 -0.388913521443101
"629" "51250" "Parent" "P" "no" 3.23288469435608 6.27830705792765 -0.111088638170302 0.166363565231986
"630" "51254" "Parent" "P" "no" 3.42971168748696 6.1061282823164 0.0857383549605744 -0.00581521037926525
"631" "51268" "Parent" "P" "no" 3.31841007829813 6.01273950670967 -0.0255632542282571 -0.0992039859859988
"632" "51290" "Parent" "P" "UtF1" 3.57805805395764 6.43828193948623 0.234084721431252 0.326338446790563
"633" "51301" "Parent" "P" "no" 3.40654900370628 5.80965038831149 0.0625756711798973 -0.302293104384176
"634" "51303" "Parent" "P" "no" 3.42418332958795 5.99821417302368 0.0802099970615604 -0.113729319671982
"635" "51305" "Parent" "P" "DtF1" 3.05498928447659 5.90853762408701 -0.288984048049791 -0.203405868608655
"636" "51306" "Parent" "P" "DtF1" 3.21431231993416 6.00512898985531 -0.129661012592221 -0.106814502840354
"637" "51338" "Parent" "P" "no" 3.40407852567377 6.23113231729457 0.0601051931473826 0.119188824598901
"638" "51340" "Parent" "P" "DtF1" 3.22862731443001 6.13433116758957 -0.115346018096379 0.0223876748939063
"639" "51342" "Parent" "P" "UtF1" 3.5265352455404 6.10388636905842 0.182561913014019 -0.00805712363725064
"640" "51345" "Parent" "P" "UtF1" 3.51812853309123 6.21978012727898 0.174155200564847 0.107836634583311
"641" "51351" "Parent" "P" "no" 3.27538107348204 5.99545698540629 -0.0685922590443448 -0.116486507289377
"642" "51353" "Parent" "P" "DtF1" 3.12365796051457 6.09794970440074 -0.220315372011819 -0.013993788294929
"643" "51356" "Parent" "P" "DtF1" 3.20105361013769 6.18194801558331 -0.142919722388692 0.0700045228876416
"644" "51367" "Parent" "P" "UtF1" 3.51548936282032 6.01056035993395 0.17151603029393 -0.101383132761719
"645" "51374" "Parent" "P" "no" 3.39983653998644 5.79354598871889 0.0558632074600567 -0.318397503976772
"646" "51377" "Parent" "P" "UtF1" 3.46149554485588 6.31347385154332 0.117522212329495 0.201530358847656
"647" "51403" "Parent" "P" "no" 3.25298730616428 5.88804836819187 -0.0909860263621054 -0.223895124503794
"648" "51411" "Parent" "P" "no" 3.26363745858597 6.13923531814785 -0.0803358739404172 0.0272918254521812
"649" "51412" "Parent" "P" "no" 3.50739342368474 6.33335478689577 0.163420091158352 0.221411294200101
"650" "51414" "Parent" "P" "no" 3.41622245916144 6.01272205880737 0.0722491266350564 -0.0992214338882977
"651" "51415" "Parent" "P" "no" 3.41340045889507 6.14017641315973 0.0694271263686805 0.028232920464065
"652" "51421" "Parent" "P" "no" 3.32716423543203 6.11137933448532 -0.0168090970943591 -0.000564158210344168
"653" "51423" "Parent" "P" "no" 3.06677871215128 5.81585035111157 -0.277194620375107 -0.296093141584095
"654" "51428" "Parent" "P" "no" 3.27115187149106 6.03659735393375 -0.0728214610353222 -0.0753461387619181
"655" "51431" "Parent" "P" "DtF1" 3.1829271031802 6.00834476323189 -0.161046229346181 -0.103598729463774
"656" "51435" "Parent" "P" "no" 3.43356103209058 6.09605583901531 0.0895876995641944 -0.0158876536803536
"657" "51440" "Parent" "P" "DtF1" 3.22561756162258 6.00058443019023 -0.11835577090381 -0.111359062505439
"658" "51450" "Parent" "P" "no" 3.45947756259068 6.19341148738988 0.115504230064299 0.0814679946942176
"659" "51452" "Parent" "P" "no" 3.31970940085038 6.00857931068181 -0.0242639316760025 -0.103364182013857
"660" "51464" "Parent" "P" "no" 3.24430095907526 6.06773778423969 -0.0996723734511273 -0.0442057084559746
"661" "51465" "Parent" "P" "UtF1" 3.53440058037668 6.09081308221465 0.190427247850294 -0.0211304104810122
"662" "51467" "Parent" "P" "DtF1" 3.24857918582867 5.92200285807953 -0.0953941466977133 -0.189940634616134
"663" "51468" "Parent" "P" "no" 3.0946647885078 6.30005786833072 -0.24930854401858 0.188114375635053
"664" "51472" "Parent" "P" "no" 3.243126632165 5.99055207602791 -0.100846700361386 -0.121391416667754
"665" "51475" "Parent" "P" "UtF1" 3.48943511884433 6.32861965543877 0.145461786317947 0.216676162743101
"666" "51476" "Parent" "P" "no" 3.11324655532079 5.85088156021509 -0.230726777205594 -0.261061932480576
"667" "51478" "Parent" "P" "no" 3.29166347671635 5.97704461793442 -0.052309855810039 -0.134898874761241
"668" "51485" "Parent" "P" "UtF1" 3.54254079698142 6.06177137455022 0.198567464455036 -0.0501721181454498
"669" "51498" "Parent" "P" "no" 3.3353005151067 6.01962294401969 -0.00867281741968462 -0.0923205486759766
"670" "51502" "Parent" "P" "no" 3.46846605794388 6.10696319465045 0.124492725417499 -0.00498029804521583
"671" "51504" "Parent" "P" "no" 3.23372239464098 6.12316332472815 -0.110250937885405 0.0112198320324843
"672" "51510" "Parent" "P" "no" 3.27126886539291 6.08148448004204 -0.0727044671334776 -0.030459012653627
"673" "51516" "Parent" "P" "no" 3.45535505774931 6.02852870333105 0.111381725222926 -0.0834147893646122
"674" "51519" "Parent" "P" "no" 3.42254364467083 6.13464207972654 0.0785703121444437 0.0226985870308738
"675" "51520" "Parent" "P" "no" 3.22555825419899 5.8881613549113 -0.118415078327398 -0.223782137784371
"676" "51526" "Parent" "P" "no" 3.61347789265498 6.24106412543841 0.269504560128599 0.129120632742744
"677" "51529" "Parent" "P" "no" 3.44763206259316 6.22344820460116 0.103658730066773 0.111504711905498
"678" "51531" "Parent" "P" "no" 3.35909108492324 6.13819954155961 0.0151177523968546 0.0262560488639405
"679" "51533" "Parent" "P" "no" 3.2362168736367 6.19886735372831 -0.107756458889681 0.0869238610326448
"680" "51534" "Parent" "P" "no" 3.45212232366702 6.24689370497289 0.108148991140632 0.134950212277224
"681" "51536" "Parent" "P" "no" 3.38753820417273 6.06363368555879 0.0435648716463488 -0.0483098071368779
"682" "51538" "Parent" "P" "no" 3.33683207495211 6.20157412280577 -0.00714125757427242 0.0896306301101015
"683" "51540" "Parent" "P" "no" 3.1498436799832 5.95704797967077 -0.194129652543185 -0.154895513024898
"684" "51542" "Parent" "P" "no" 3.21389292989837 5.81922452475257 -0.130080402628013 -0.292718967943097
"685" "51545" "Parent" "P" "no" 3.3867453394872 6.20869684761251 0.0427720069608135 0.0967533549168467
"686" "51554" "Parent" "P" "no" 3.34762992050637 6.05364896398678 0.00365658797998725 -0.0582945287088847
"687" "51567" "Parent" "P" "DtF1" 3.20157420384335 5.87374701056421 -0.142399128683038 -0.238196482131455
"688" "51569" "Parent" "P" "no" 3.24393563505375 6.09963085605776 -0.100037697472636 -0.0123126366379047
"689" "51572" "Parent" "P" "no" 3.34238869748462 5.82202449169389 -0.00158463504176476 -0.289919001001774
"690" "51D4001C" "Down" "F4" NA 2.96209182513438 6.09161181501229 -0.381881507392003 -0.0203316776833722
"691" "51D4001D" "Down" "F4" NA 3.13095575600248 6.11009010721745 -0.21301757652391 -0.00185338547821612
"692" "51D4002A" "Down" "F4" NA 3.16608339360967 6.10373311020358 -0.177889938916717 -0.0082103824920825
"693" "51D4002B" "Down" "F4" NA 2.82432165268028 6.13337293493187 -0.519651679846101 0.0214294422362045
"694" "51D4003D" "Down" "F4" NA 3.09245686196712 6.16792077340722 -0.251516470559263 0.0559772807115531
"695" "51D4004A" "Down" "F4" NA 2.73476227962752 6.04674160283632 -0.609211052898865 -0.0652018898593481
"696" "51D4005D" "Down" "F4" NA 2.73584067194913 6.11902502733947 -0.608132660577255 0.00708153464380246
"697" "51D4006A" "Down" "F4" NA 3.20367137071274 6.41076134388126 -0.140301961813643 0.298817851185599
"698" "51D4006C" "Down" "F4" NA 2.74229385614247 6.01434244781036 -0.601679476383919 -0.0976010448853017
"699" "51D4007C" "Down" "F4" NA 2.94207904421255 6.20092425015682 -0.401894288313835 0.0889807574611527
"700" "51D4008B" "Down" "F4" NA 2.49000984436852 6.16744175385188 -0.853963488157862 0.0554982611562131
"701" "51D4008C" "Down" "F4" NA 2.88543704896345 6.15918608179406 -0.458536283562931 0.0472425890983992
"702" "51D4009C" "Down" "F4" NA 2.93667896900899 5.93476039081391 -0.407294363517394 -0.177183101881753
"703" "51D4009D" "Down" "F4" NA 2.77049929546412 5.92322327118511 -0.573474037062265 -0.188720221510558
"704" "51D4010C" "Down" "F4" NA 2.74268878119622 6.08885830275631 -0.601284551330168 -0.0230851899393514
"705" "51D4011A" "Down" "F4" NA 3.2178692106509 6.29100566844708 -0.126104121875488 0.179062175751411
"706" "51D4011B" "Down" "F4" NA 2.90837739653963 6.24793954268527 -0.435595935986753 0.135996049989601
"707" "51D4012B" "Down" "F4" NA 2.46136504120497 6.1042319141911 -0.882608291321419 -0.00771157850456827
"708" "51D4013D" "Down" "F4" NA 2.60116352870039 6.06166984690322 -0.742809803825997 -0.050273645792446
"709" "51D4014B" "Down" "F4" NA 3.1968124276077 6.08186164980755 -0.147160904918689 -0.0300818428881202
"710" "51D4014D" "Down" "F4" NA 2.97598926572018 6.32752737461385 -0.367984066806203 0.215583881918183
"711" "51D4015B" "Down" "F4" NA 3.21252792531975 6.10885611762629 -0.131445407206632 -0.00308737506937096
"712" "51D4016C" "Down" "F4" NA 3.01228646063451 6.05283532558468 -0.331686871891873 -0.0591081671109865
"713" "51D4016D" "Down" "F4" NA 2.94495304713101 6.08597583485795 -0.399020285395372 -0.0259676578377119
"714" "51D4017A" "Down" "F4" NA 3.1170051822054 6.02112249042735 -0.226968150320985 -0.0908210022683109
"715" "51D4018B" "Down" "F4" NA 3.0003987055998 6.1536013722175 -0.343574626926583 0.0416578795218365
"716" "51D4018D" "Down" "F4" NA 3.14165530858767 6.03206280086946 -0.202318023938712 -0.0798806918262018
"717" "51D4019D" "Down" "F4" NA 3.13339383939684 6.13373333770294 -0.210579493129541 0.0217898450072749
"718" "51D4020B" "Down" "F4" NA 3.08391848196635 6.10851445768232 -0.26005485056004 -0.00342903501334213
"719" "51D4021A" "Down" "F4" NA 2.63100990190574 5.9804812419642 -0.712963430620647 -0.131462250731461
"720" "51D4022C" "Down" "F4" NA 2.84011107616186 5.900351454111 -0.503862256364523 -0.211592038584661
"721" "51D4023C" "Down" "F4" NA 2.94998020450018 5.9916591104309 -0.393993128026208 -0.120284382264762
"722" "51D4023D" "Down" "F4" NA 3.17777328103544 5.99796468104926 -0.166200051490945 -0.113978811646405
"723" "51D4025C" "Down" "F4" NA 3.20788955150062 6.20554999457579 -0.136083781025766 0.0936065018801235
"724" "51D4026B" "Down" "F4" NA 2.98115045028612 6.00883854259745 -0.362822882240266 -0.103104950098214
"725" "51D4027D" "Down" "F4" NA 2.97630717909828 6.04212703717961 -0.367666153428101 -0.069816455516059
"726" "51D4029B" "Down" "F4" NA 3.17467034828247 6.16428214947012 -0.169302984243913 0.0523386567744586
"727" "51D4030B" "Down" "F4" NA 2.81738084703801 5.99717744165158 -0.526592485488372 -0.114766051044084
"728" "51D4030D" "Down" "F4" NA 2.77993547977516 6.06224476937601 -0.564037852751225 -0.0496987233196515
"729" "51D4031A" "Down" "F4" NA 3.05954470843909 6.25247269877537 -0.284428624087295 0.1405292060797
"730" "51D4032B" "Down" "F4" NA 2.79760974052709 5.81211937555626 -0.546363591999296 -0.29982411713941
"731" "51D4032C" "Down" "F4" NA 2.77630116179246 5.9982993955192 -0.567672170733926 -0.113644097176468
"732" "51D4033C" "Down" "F4" NA 2.95485106743424 5.98561714674201 -0.389122265092148 -0.126326345953656
"733" "51D4034A" "Down" "F4" NA 2.63992597719341 5.85290020787295 -0.704047355332975 -0.25904328482272
"734" "51D4034D" "Down" "F4" NA 3.3160444339473 6.18717906968477 -0.027928898579082 0.0752355769890993
"735" "51D4035C" "Down" "F4" NA 2.68766154609844 6.1591334296497 -0.65631178642795 0.0471899369540294
"736" "51D4036B" "Down" "F4" NA 2.75858769093536 6.15860444438622 -0.585385641591026 0.0466609516905523
"737" "51D4036D" "Down" "F4" NA 2.96592033768119 6.08538755428663 -0.378052994845194 -0.0265559384090395
"738" "51D4037A" "Down" "F4" NA 3.23016980709913 6.14306292199232 -0.113803525427257 0.0311194292966501
