"Line" "Gener" "ind" "bloss" "GenLine" "dam" "sire" "SEL" "GA" "logGA" "UBA" "logUBA"
"2070" "Ran" "F1" "RAN1090" 1 "F1Ran" "70.360" "70.433" NA 18.09 2.8953592994072 326.3864 5.78808195555521
"2071" "Ran" "F1" "RAN1089" 3 "F1Ran" "70.272" "70.424" NA 17.26 2.84839168565528 416.1837 6.03112674932908
"2072" "Ran" "F1" "RAN1089" 2 "F1Ran" "70.272" "70.424" NA 11.71 2.46044317760963 388.9732 5.96351044664356
"2073" "Ran" "F1" "RAN1089" 1 "F1Ran" "70.272" "70.424" NA 10.48 2.3494686788929 246.2499 5.50634687396075
"2074" "Ran" "F1" "RAN1088" 3 "F1Ran" "70.450" "70.442" NA 21.58 3.07176695982999 452.994 6.1158788803622
"2075" "Ran" "F1" "RAN1088" 2 "F1Ran" "70.450" "70.442" NA 25.88 3.2534704696327 463.3214 6.13842098172927
"2076" "Ran" "F1" "RAN1088" 1 "F1Ran" "70.450" "70.442" NA 20.48 3.01944880017131 376.6856 5.93141088726173
"2077" "Ran" "F1" "RAN1086" 3 "F1Ran" "70.243" "70.070" NA 16.8 2.82137888640921 383.9654 5.95055244436144
"2078" "Ran" "F1" "RAN1086" 2 "F1Ran" "70.243" "70.070" NA 21.67 3.07592881554827 474.01 6.16122841851895
"2079" "Ran" "F1" "RAN1086" 1 "F1Ran" "70.243" "70.070" NA 12.58 2.53210825127229 307.8228 5.7295242927355
"2080" "Ran" "F1" "RAN1085" 3 "F1Ran" "70.317" "70.084" NA 8.27 2.1126345090356 281.394 5.63975582249135
"2081" "Ran" "F1" "RAN1085" 2 "F1Ran" "70.317" "70.084" NA 19.53 2.97195174488859 459.6727 6.13051471449228
"2082" "Ran" "F1" "RAN1085" 1 "F1Ran" "70.317" "70.084" NA 7.25 1.98100146886658 381.0195 5.94285055491935
"2083" "Ran" "F1" "RAN1084" 3 "F1Ran" "70.144" "70.088" NA 12.08 2.49155119250667 351.1904 5.86132852653542
"2084" "Ran" "F1" "RAN1084" 2 "F1Ran" "70.144" "70.088" NA 12.38 2.51608226725645 285.6935 5.65491955784036
"2085" "Ran" "F1" "RAN1084" 1 "F1Ran" "70.144" "70.088" NA 13.34 2.59076704048748 325.7736 5.78620266157718
"2086" "Ran" "F1" "RAN1083" 3 "F1Ran" "70.086" "70.167" NA 14.49 2.67345875633259 277.61 5.62621725103859
"2087" "Ran" "F1" "RAN1083" 2 "F1Ran" "70.086" "70.167" NA 13.07 2.57031952763613 300.9426 5.70691954888934
"2088" "Ran" "F1" "RAN1083" 1 "F1Ran" "70.086" "70.167" NA 15.27 2.72589011923054 341.4231 5.83312247063724
"2089" "Ran" "F1" "RAN1081" 3 "F1Ran" "70.396" "70.240" NA 17.45 2.85933964864844 444.924 6.09790348106371
"2090" "Ran" "F1" "RAN1081" 2 "F1Ran" "70.396" "70.240" NA 14.65 2.68444033546308 593.6026 6.38621007189749
"2091" "Ran" "F1" "RAN1081" 1 "F1Ran" "70.396" "70.240" NA 14.77 2.69259809654329 407.5778 6.01023183470337
"2092" "Ran" "F1" "RAN1079" 3 "F1Ran" "70.176" "70.174" NA 19.69 2.98011089265103 431.3608 6.06694486288157
"2093" "Ran" "F1" "RAN1079" 2 "F1Ran" "70.176" "70.174" NA 18.52 2.91885122921803 394.2146 5.9768954310698
"2094" "Ran" "F1" "RAN1079" 1 "F1Ran" "70.176" "70.174" NA 15.34 2.73046379593911 415.312 6.02903004499412
"2095" "Ran" "F1" "RAN1078" 3 "F1Ran" "70.399" "70.216" NA 16.72 2.81660560765656 337.6334 5.82196069147748
"2096" "Ran" "F1" "RAN1078" 2 "F1Ran" "70.399" "70.216" NA 17.22 2.84607149899958 384.552 5.95207902037369
"2097" "Ran" "F1" "RAN1078" 1 "F1Ran" "70.399" "70.216" NA 18.76 2.93172694357808 442.7304 6.09296100690835
"2098" "Ran" "F1" "RAN1077" 3 "F1Ran" "70.084" "70.257" NA 15.59 2.74662968306969 471.0444 6.15495235708944
"2099" "Ran" "F1" "RAN1077" 2 "F1Ran" "70.084" "70.257" NA 15.34 2.73046379593911 506.324 6.22717678057805
"2100" "Ran" "F1" "RAN1077" 1 "F1Ran" "70.084" "70.257" NA 15.37 2.7324175575505 370.7742 5.91559325198292
"2101" "Ran" "F1" "RAN1075" 3 "F1Ran" "70.445" "70.182" NA 20.8 3.03495298670727 545.6385 6.30195666855582
"2102" "Ran" "F1" "RAN1075" 2 "F1Ran" "70.445" "70.182" NA 20.4 3.01553490085017 495.0504 6.20465957556739
"2103" "Ran" "F1" "RAN1075" 1 "F1Ran" "70.445" "70.182" NA 20.84 3.03687421688517 590.5215 6.38100604479678
"2104" "Ran" "F1" "RAN1074" 3 "F1Ran" "70.382" "70.115" NA 20.56 3.02334744058696 353.3706 5.86751736457437
"2105" "Ran" "F1" "RAN1074" 2 "F1Ran" "70.382" "70.115" NA 15.56 2.74470351875025 258.5615 5.55513357667729
"2106" "Ran" "F1" "RAN1074" 1 "F1Ran" "70.382" "70.115" NA 14.36 2.66444656362008 260.288 5.56178871028476
"2107" "Ran" "F1" "RAN1073" 3 "F1Ran" "70.386" "70.145" NA 18.06 2.89369954798884 398.1182 5.98674894611777
"2108" "Ran" "F1" "RAN1073" 2 "F1Ran" "70.386" "70.145" NA 20.69 3.02965049175745 337.7952 5.82243979468127
"2109" "Ran" "F1" "RAN1073" 1 "F1Ran" "70.386" "70.145" NA 21.38 3.0624559055969 367.2795 5.90612313858086
"2110" "Ran" "F1" "RAN1072" 3 "F1Ran" "70.368" "70.395" NA 21.92 3.08739946207981 369.6165 5.91246598162821
"2111" "Ran" "F1" "RAN1072" 2 "F1Ran" "70.368" "70.395" NA 19.64 2.97756830292632 411.7814 6.02049262601654
"2112" "Ran" "F1" "RAN1072" 1 "F1Ran" "70.368" "70.395" NA 23.46 3.15529684322533 327.1616 5.79045423842823
"2113" "Ran" "F1" "RAN1071" 3 "F1Ran" "70.100" "70.166" NA 17.17 2.84316367490938 410.8104 6.01813179418964
"2114" "Ran" "F1" "RAN1071" 2 "F1Ran" "70.100" "70.166" NA 11.27 2.42214432805168 298.953 5.70028637039949
"2115" "Ran" "F1" "RAN1071" 1 "F1Ran" "70.100" "70.166" NA 17.26 2.84839168565528 406.8225 6.00837697237939
"2116" "Ran" "F1" "RAN1070" 3 "F1Ran" "70.029" "70.390" NA 17.88 2.88368276974537 462.68 6.1370356704272
"2117" "Ran" "F1" "RAN1070" 2 "F1Ran" "70.029" "70.390" NA 14.63 2.68307421503203 310.5986 5.73850140329941
"2118" "Ran" "F1" "RAN1070" 1 "F1Ran" "70.029" "70.390" NA 18.4 2.91235066461494 365.6786 5.90175480553224
"2119" "Ran" "F1" "RAN1069" 3 "F1Ran" "70.250" "70.241" NA 23.59 3.16082289341958 535.688 6.28355190203867
"2120" "Ran" "F1" "RAN1069" 2 "F1Ran" "70.250" "70.241" NA 19.72 2.98163334917449 394.5802 5.97782241493476
"2121" "Ran" "F1" "RAN1069" 1 "F1Ran" "70.250" "70.241" NA 15.38 2.7330679640775 285.7448 5.65509910478406
"2122" "Ran" "F1" "RAN1068" 3 "F1Ran" "70.321" "70.137" NA 17.7 2.87356463957978 477.4418 6.16844226767547
"2123" "Ran" "F1" "RAN1068" 2 "F1Ran" "70.321" "70.137" NA 14.53 2.67621547758219 528.563 6.27016200350392
"2124" "Ran" "F1" "RAN1068" 1 "F1Ran" "70.321" "70.137" NA 9.98 2.30058309032337 310.3754 5.73778253259109
"2125" "Ran" "F1" "RAN1067" 3 "F1Ran" "70.313" "70.454" NA 15.55 2.74406063862524 254.5152 5.539360559158
"2126" "Ran" "F1" "RAN1067" 2 "F1Ran" "70.313" "70.454" NA 17.77 2.87751164216656 398.9888 5.98893334632045
"2127" "Ran" "F1" "RAN1067" 1 "F1Ran" "70.313" "70.454" NA 16.09 2.77819796100429 255.8301 5.54451355227689
"2128" "Ran" "F1" "RAN1066" 3 "F1Ran" "70.019" "70.193" NA 10.96 2.39425228151987 410.8729 6.01828392092782
"2129" "Ran" "F1" "RAN1066" 2 "F1Ran" "70.019" "70.193" NA 10.7 2.37024374146786 275.888 5.61999498625778
"2130" "Ran" "F1" "RAN1066" 1 "F1Ran" "70.019" "70.193" NA 14.08 2.6447553507299 447.5158 6.10371184435419
"2131" "Ran" "F1" "RAN1065" 3 "F1Ran" "70.284" "70.121" NA 17.72 2.87469394517693 354.5568 5.87086855880738
"2132" "Ran" "F1" "RAN1065" 2 "F1Ran" "70.284" "70.121" NA 18.8 2.9338568698359 437.494 6.08106299141791
"2133" "Ran" "F1" "RAN1065" 1 "F1Ran" "70.284" "70.121" NA 16.96 2.83085763036376 374.463 5.92549299967853
"2134" "Ran" "F1" "RAN1064" 3 "F1Ran" "70.449" "70.053" NA 19.29 2.95958682691764 479.7576 6.17328097634649
"2135" "Ran" "F1" "RAN1064" 2 "F1Ran" "70.449" "70.053" NA 15.45 2.73760900334375 441.6833 6.09059310942044
"2136" "Ran" "F1" "RAN1064" 1 "F1Ran" "70.449" "70.053" NA 21.57 3.07130346040107 349.2485 5.85578370321017
"2137" "Ran" "F1" "RAN1063" 4 "F1Ran" "70.448" "70.441" NA 15.72 2.75493378700106 438.102 6.0824517599772
"2138" "Ran" "F1" "RAN1063" 3 "F1Ran" "70.448" "70.441" NA 21.94 3.08831145484708 505.5939 6.22573377788645
"2139" "Ran" "F1" "RAN1063" 2 "F1Ran" "70.448" "70.441" NA 19.61 2.97603964020825 446.2653 6.10091361822039
"2140" "Ran" "F1" "RAN1063" 1 "F1Ran" "70.448" "70.441" NA 18.3 2.90690105984738 512.1471 6.23861188846292
"2141" "Ran" "F1" "RAN1062" 3 "F1Ran" "70.283" "70.339" NA 15.22 2.72261035243354 288.435 5.66446975727066
"2142" "Ran" "F1" "RAN1062" 2 "F1Ran" "70.283" "70.339" NA 15.02 2.70938264633599 326.4765 5.78835797062842
"2143" "Ran" "F1" "RAN1062" 1 "F1Ran" "70.283" "70.339" NA 13.87 2.62972823432674 297.1144 5.69411724982312
"2144" "Ran" "F1" "RAN1061" 4 "F1Ran" "70.146" "70.268" NA 16.49 2.80275413657151 379.2894 5.93829950208764
"2145" "Ran" "F1" "RAN1061" 3 "F1Ran" "70.146" "70.268" NA 24.07 3.18096625179498 489.4005 6.19318117266722
"2146" "Ran" "F1" "RAN1061" 2 "F1Ran" "70.146" "70.268" NA 20.44 3.0174937653355 549.318 6.30867750879038
"2147" "Ran" "F1" "RAN1061" 1 "F1Ran" "70.146" "70.268" NA 21.31 3.05917644611053 466.36 6.14495786806509
"2148" "Ran" "F1" "RAN1060" 3 "F1Ran" "70.455" "70.452" NA 15.71 2.75429745226753 367.6674 5.90717872514369
"2149" "Ran" "F1" "RAN1060" 2 "F1Ran" "70.455" "70.452" NA 14.18 2.65183252110398 324.4215 5.78204359624731
"2150" "Ran" "F1" "RAN1060" 1 "F1Ran" "70.455" "70.452" NA 13.95 2.63547950826737 294.5688 5.68551259210641
"2151" "Ran" "F1" "RAN1059" 3 "F1Ran" "70.337" "70.410" NA 18.05 2.89314568477889 377.365 5.93321288883523
"2152" "Ran" "F1" "RAN1059" 2 "F1Ran" "70.337" "70.410" NA 15.82 2.76127496233951 255.7687 5.54427352043829
"2153" "Ran" "F1" "RAN1059" 1 "F1Ran" "70.337" "70.410" NA 20.33 3.01209762764026 393.4192 5.97487571005126
"2154" "Ran" "F1" "RAN1058" 3 "F1Ran" "70.321" "70.137" NA 17.74 2.87582197688143 386.9543 5.95830659820157
"2155" "Ran" "F1" "RAN1058" 2 "F1Ran" "70.321" "70.137" NA 14.31 2.66095859356836 380.57 5.94167012884417
"2156" "Ran" "F1" "RAN1058" 1 "F1Ran" "70.321" "70.137" NA 10.61 2.36179695262589 342.9456 5.83757183400445
"2157" "Ran" "F1" "RAN1057" 3 "F1Ran" "70.096" "70.475" NA 13.59 2.60933422816305 265.3838 5.58117708009538
"2158" "Ran" "F1" "RAN1057" 2 "F1Ran" "70.096" "70.475" NA 15.5 2.7408400239252 360.4191 5.88726752100028
"2159" "Ran" "F1" "RAN1057" 1 "F1Ran" "70.096" "70.475" NA 16.36 2.7948393311746 350.0952 5.85820511749817
"2160" "Ran" "F1" "RAN1056" 3 "F1Ran" "70.084" "70.257" NA 21.29 3.05823747890539 513.8133 6.24185996989934
"2161" "Ran" "F1" "RAN1056" 2 "F1Ran" "70.084" "70.257" NA 12.93 2.55955019278377 437.6448 6.08140762246728
"2162" "Ran" "F1" "RAN1056" 1 "F1Ran" "70.084" "70.257" NA 11.72 2.46129678414887 435.5533 6.07661717686345
"2163" "Ran" "F1" "RAN1055" 4 "F1Ran" "70.450" "70.442" NA 16.49 2.80275413657151 461.916 6.13538305636899
"2164" "Ran" "F1" "RAN1055" 3 "F1Ran" "70.450" "70.442" NA 16.71 2.8160073426073 426.909 6.05657087576235
"2165" "Ran" "F1" "RAN1055" 2 "F1Ran" "70.450" "70.442" NA 19.62 2.97654945413722 439.7153 6.08612747203351
"2166" "Ran" "F1" "RAN1055" 1 "F1Ran" "70.450" "70.442" NA 16.33 2.79300390698237 507.2288 6.22896218384535
"2167" "Ran" "F1" "RAN1054" 3 "F1Ran" "70.284" "70.121" NA 14.9 2.70136121295141 309.1934 5.73396697107795
"2168" "Ran" "F1" "RAN1054" 2 "F1Ran" "70.284" "70.121" NA 14.08 2.6447553507299 360.9856 5.88883806834061
"2169" "Ran" "F1" "RAN1054" 1 "F1Ran" "70.284" "70.121" NA 18.7 2.92852352386054 403.2432 5.99953985387492
"2170" "Ran" "F1" "RAN1053" 3 "F1Ran" "70.156" "70.085" NA 18.53 2.91939104029727 409.0486 6.01383397538937
"2171" "Ran" "F1" "RAN1053" 2 "F1Ran" "70.156" "70.085" NA 18.57 2.92154737536461 388.6668 5.96272242129544
"2172" "Ran" "F1" "RAN1053" 1 "F1Ran" "70.156" "70.085" NA 15.2 2.72129542785223 387.6672 5.96014723960197
"2173" "Ran" "F1" "RAN1052" 3 "F1Ran" "70.250" "70.241" NA 20.13 3.0022112396517 345.8 5.84586057324919
"2174" "Ran" "F1" "RAN1052" 2 "F1Ran" "70.250" "70.241" NA 25.64 3.24415363205247 471.3016 6.15549822878919
"2175" "Ran" "F1" "RAN1052" 1 "F1Ran" "70.250" "70.241" NA 18.61 2.92369907065416 346.4928 5.84786203919329
"2176" "Ran" "F1" "RAN1051" 3 "F1Ran" "70.370" "70.020" NA 16.69 2.81480973767374 300.7296 5.70621152213026
"2177" "Ran" "F1" "RAN1051" 2 "F1Ran" "70.370" "70.020" NA 22.95 3.13331793650655 421.1944 6.04309448482481
"2178" "Ran" "F1" "RAN1051" 1 "F1Ran" "70.370" "70.020" NA 20.18 3.00469201492546 366.8868 5.90505335360857
"2179" "Ran" "F1" "RAN1050" 3 "F1Ran" "70.442" "70.182" NA 16.63 2.81120829320484 475.6334 6.1646473894324
"2180" "Ran" "F1" "RAN1050" 2 "F1Ran" "70.442" "70.182" NA 17.45 2.85933964864844 555.9588 6.32069419078556
"2181" "Ran" "F1" "RAN1050" 1 "F1Ran" "70.442" "70.182" NA 15.49 2.74019465442878 385.915 5.95561713796177
"2182" "Ran" "F1" "RAN1049" 4 "F1Ran" "70.190" "70.237" NA 12.02 2.48657192910706 301.7118 5.70947225710054
"2183" "Ran" "F1" "RAN1049" 3 "F1Ran" "70.190" "70.237" NA 10.03 2.30558060197384 241.682 5.48762281244967
"2184" "Ran" "F1" "RAN1049" 2 "F1Ran" "70.190" "70.237" NA 10.63 2.36368019235386 355.49 5.87349711945244
"2185" "Ran" "F1" "RAN1049" 1 "F1Ran" "70.190" "70.237" NA 17.44 2.85876641848083 444.3375 6.09658440881097
"2186" "Ran" "F1" "RAN1048" 4 "F1Ran" "70.465" "70.361" NA 18.68 2.9274534328007 477.3649 6.16828118795082
"2187" "Ran" "F1" "RAN1048" 3 "F1Ran" "70.465" "70.361" NA 20.07 2.99922616280825 339.3166 5.82693359484925
"2188" "Ran" "F1" "RAN1048" 2 "F1Ran" "70.465" "70.361" NA 20.81 3.03543364040554 421.451 6.04370351920138
"2189" "Ran" "F1" "RAN1048" 1 "F1Ran" "70.465" "70.361" NA 16.66 2.8130106367387 401.374 5.99489366097088
"2190" "Ran" "F1" "RAN1047" 3 "F1Ran" "70.386" "70.145" NA 10.11 2.31352503303238 240.0755 5.48095345720436
"2191" "Ran" "F1" "RAN1047" 2 "F1Ran" "70.386" "70.145" NA 19.65 2.97807733831527 391.1822 5.96917343610296
"2192" "Ran" "F1" "RAN1047" 1 "F1Ran" "70.386" "70.145" NA 15.84 2.76253838638628 410.3759 6.0170735689354
"2193" "Ran" "F1" "RAN1046" 3 "F1Ran" "70.313" "70.454" NA 17.19 2.84432781939476 311.2054 5.74045314433878
"2194" "Ran" "F1" "RAN1046" 2 "F1Ran" "70.313" "70.454" NA 18.96 2.94233149682688 403.8875 6.00113637383594
"2195" "Ran" "F1" "RAN1046" 1 "F1Ran" "70.313" "70.454" NA 17.28 2.84954976337591 332.478 5.80657369249335
"2196" "Ran" "F1" "RAN1045" 4 "F1Ran" "70.467" "70.023" NA 18.08 2.89480635496403 391.5408 5.97008972456028
"2197" "Ran" "F1" "RAN1045" 3 "F1Ran" "70.467" "70.023" NA 15.19 2.72063731660768 387.2297 5.95901805700623
"2198" "Ran" "F1" "RAN1045" 2 "F1Ran" "70.467" "70.023" NA 23.04 3.13723183582769 473.3853 6.15990964463325
"2199" "Ran" "F1" "RAN1045" 1 "F1Ran" "70.467" "70.023" NA 20.61 3.02577639490237 439.9344 6.08662562488806
"2200" "Ran" "F1" "RAN1044" 4 "F1Ran" "70.382" "70.115" NA 21.32 3.05964559929764 391.1448 5.96907782391004
"2201" "Ran" "F1" "RAN1044" 3 "F1Ran" "70.382" "70.115" NA 20.63 3.02674632708316 354.579 5.87093117022823
"2202" "Ran" "F1" "RAN1044" 2 "F1Ran" "70.382" "70.115" NA 19.86 2.98870765861703 350.025 5.85800458050399
"2203" "Ran" "F1" "RAN1044" 1 "F1Ran" "70.382" "70.115" NA 17.34 2.8530159713524 346.998 5.84931901624149
"2204" "Ran" "F1" "RAN1043" 3 "F1Ran" "70.274" "70.203" NA 15.91 2.7669478423497 343.186 5.83827257424098
"2205" "Ran" "F1" "RAN1043" 2 "F1Ran" "70.274" "70.203" NA 14.12 2.6475922320651 298.062 5.69730151855651
"2206" "Ran" "F1" "RAN1043" 1 "F1Ran" "70.274" "70.203" NA 15.97 2.77071196222692 321.1255 5.77183201245492
"2207" "Ran" "F1" "RAN1042" 3 "F1Ran" "70.260" "70.082" NA 18.99 2.94391252482419 458.5435 6.12805516178727
"2208" "Ran" "F1" "RAN1042" 2 "F1Ran" "70.260" "70.082" NA 18.6 2.92316158071916 368.6025 5.90971882763269
"2209" "Ran" "F1" "RAN1042" 1 "F1Ran" "70.260" "70.082" NA 18.66 2.9263821954192 489.418 6.1932169300625
"2210" "Ran" "F1" "RAN1041" 3 "F1Ran" "70.191" "70.021" NA 13.8 2.62466859216316 311.8755 5.74260406971091
"2211" "Ran" "F1" "RAN1041" 2 "F1Ran" "70.191" "70.021" NA 11.34 2.42833629829961 307.8729 5.72968703546738
"2212" "Ran" "F1" "RAN1041" 1 "F1Ran" "70.191" "70.021" NA 11.9 2.47653840011748 292.5496 5.67863422494567
"2213" "Ran" "F1" "RAN1040" 4 "F1Ran" "70.017" "70.432" NA 14.26 2.65745841498615 397.8975 5.98619443442747
"2214" "Ran" "F1" "RAN1040" 3 "F1Ran" "70.017" "70.432" NA 20.85 3.03735394824481 506.9103 6.22833406486153
"2215" "Ran" "F1" "RAN1040" 2 "F1Ran" "70.017" "70.432" NA 19.99 2.99523214851231 470.3936 6.15356979104969
"2216" "Ran" "F1" "RAN1040" 1 "F1Ran" "70.017" "70.432" NA 14.99 2.70738331211451 394.2343 5.97694540260253
"2217" "Ran" "F1" "RAN1039" 4 "F1Ran" "70.483" "70.409" NA 18.25 2.9041650800285 416.6976 6.03236077887258
"2218" "Ran" "F1" "RAN1039" 3 "F1Ran" "70.483" "70.409" NA 19.79 2.98517675961447 501.4854 6.21757449431619
"2219" "Ran" "F1" "RAN1039" 2 "F1Ran" "70.483" "70.409" NA 15.34 2.73046379593911 380.7296 5.94208941187633
"2220" "Ran" "F1" "RAN1039" 1 "F1Ran" "70.483" "70.409" NA 18.83 2.93545134266906 334.02 5.81120087142347
"2221" "Ran" "F1" "RAN1038" 3 "F1Ran" "70.168" "70.026" NA 14.64 2.68375750853317 280.7258 5.63737839221855
"2222" "Ran" "F1" "RAN1038" 2 "F1Ran" "70.168" "70.026" NA 30.79 3.42718996193641 617.1957 6.42518615351723
"2223" "Ran" "F1" "RAN1038" 1 "F1Ran" "70.168" "70.026" NA 20.79 3.03447210186992 458.5725 6.12811840351462
"2224" "Ran" "F1" "RAN1037" 3 "F1Ran" "70.015" "70.383" NA 19.48 2.96938829821439 378.8974 5.93726545603215
"2225" "Ran" "F1" "RAN1037" 2 "F1Ran" "70.015" "70.383" NA 21.42 3.0643250650196 358.124 5.88087929514399
"2226" "Ran" "F1" "RAN1037" 1 "F1Ran" "70.015" "70.383" NA 19.05 2.94706710157271 457.1622 6.12503825133736
"2227" "Ran" "F1" "RAN1036" 3 "F1Ran" "70.381" "70.458" NA 22.09 3.09512501743203 500.2244 6.21505679774159
"2228" "Ran" "F1" "RAN1036" 2 "F1Ran" "70.381" "70.458" NA 18.84 2.93598226914822 330.0813 5.79933898775435
"2229" "Ran" "F1" "RAN1036" 1 "F1Ran" "70.381" "70.458" NA 18.16 2.89922137317315 333.3952 5.80932857309248
"2230" "Ran" "F1" "RAN1035" 3 "F1Ran" "70.360" "70.433" NA 20.74 3.03206420280138 390.3582 5.96706477913444
"2231" "Ran" "F1" "RAN1035" 2 "F1Ran" "70.360" "70.433" NA 20.39 3.01504458458636 487.9488 6.19021048231608
"2232" "Ran" "F1" "RAN1035" 1 "F1Ran" "70.360" "70.433" NA 19.88 2.98971420122843 403.7232 6.00072949462479
"2233" "Ran" "F1" "RAN1034" 3 "F1Ran" "70.113" "70.446" NA 12.93 2.55955019278377 272.1131 5.60621778869499
"2234" "Ran" "F1" "RAN1034" 2 "F1Ran" "70.113" "70.446" NA 13.04 2.56802155649851 261.3016 5.56567529573782
"2235" "Ran" "F1" "RAN1034" 1 "F1Ran" "70.113" "70.446" NA 11.34 2.42833629829961 273.1518 5.61002768460585
"2236" "Ran" "F1" "RAN1033" 3 "F1Ran" "70.016" "70.407" NA 21.64 3.07454345397828 738.968 6.60525461825152
"2237" "Ran" "F1" "RAN1033" 2 "F1Ran" "70.016" "70.407" NA 28.3 3.34286180464919 741.444 6.60859963613667
"2238" "Ran" "F1" "RAN1033" 1 "F1Ran" "70.016" "70.407" NA 22.43 3.11039934853212 613.1808 6.41865983535286
"2239" "Ran" "F1" "RAN1032" 3 "F1Ran" "70.272" "70.424" NA 11.87 2.47401420862158 409.734 6.01550816866142
"2240" "Ran" "F1" "RAN1032" 2 "F1Ran" "70.272" "70.424" NA 10.99 2.39698576841553 321.8411 5.77405794548307
"2241" "Ran" "F1" "RAN1032" 1 "F1Ran" "70.272" "70.424" NA 11.05 2.40243042796376 349.44 5.85633187311649
"2242" "Ran" "F1" "RAN1031" 4 "F1Ran" "70.317" "70.084" NA 17.59 2.86733055874947 517.9215 6.24982368637393
"2243" "Ran" "F1" "RAN1031" 3 "F1Ran" "70.317" "70.084" NA 22.1 3.09557760852371 577.9488 6.35948528343394
"2244" "Ran" "F1" "RAN1031" 2 "F1Ran" "70.317" "70.084" NA 16.4 2.79728133483015 540.225 6.29198571944354
"2245" "Ran" "F1" "RAN1031" 1 "F1Ran" "70.317" "70.084" NA 18.57 2.92154737536461 498.5805 6.21176506081804
"2246" "Ran" "F1" "RAN1030" 3 "F1Ran" "70.165" "70.238" NA 15.97 2.77071196222692 335.3202 5.81508589621467
"2247" "Ran" "F1" "RAN1030" 2 "F1Ran" "70.165" "70.238" NA 16.37 2.79545039138304 373.8592 5.92387925594345
"2248" "Ran" "F1" "RAN1030" 1 "F1Ran" "70.165" "70.238" NA 18.16 2.89922137317315 500.1033 6.21481467708335
"2249" "Ran" "F1" "RAN1029" 4 "F1Ran" "70.410" "70.408" NA 17.59 2.86733055874947 427.3434 6.05758790547732
"2250" "Ran" "F1" "RAN1029" 3 "F1Ran" "70.410" "70.408" NA 17.59 2.86733055874947 437.6448 6.08140762246728
"2251" "Ran" "F1" "RAN1029" 2 "F1Ran" "70.410" "70.408" NA 16.71 2.8160073426073 477.3325 6.1682133130409
"2252" "Ran" "F1" "RAN1029" 1 "F1Ran" "70.410" "70.408" NA 19.73 2.98214032003452 516.0096 6.24612536995966
"2253" "Ran" "F1" "RAN1028" 4 "F1Ran" "70.086" "70.167" NA 21.34 3.06058324587361 378.41 5.93597826388985
"2254" "Ran" "F1" "RAN1028" 3 "F1Ran" "70.086" "70.167" NA 18.63 2.9247731846135 393.6933 5.97557217977085
"2255" "Ran" "F1" "RAN1028" 2 "F1Ran" "70.086" "70.167" NA 20.62 3.02626147858881 381.7718 5.94482304790378
"2256" "Ran" "F1" "RAN1028" 1 "F1Ran" "70.086" "70.167" NA 18.65 2.92584614608982 455.175 6.12068196039003
"2257" "Ran" "F1" "RAN1027" 4 "F1Ran" "70.181" "70.018" NA 16.39 2.79667139275574 449.3311 6.10776003246538
"2258" "Ran" "F1" "RAN1027" 3 "F1Ran" "70.181" "70.018" NA 18.03 2.89203703721523 575.6674 6.35553006336311
"2259" "Ran" "F1" "RAN1027" 2 "F1Ran" "70.181" "70.018" NA 14.15 2.64971462408925 425.4288 6.05309760146183
"2260" "Ran" "F1" "RAN1027" 1 "F1Ran" "70.181" "70.018" NA 15.16 2.71866038021423 436.1326 6.07794632555172
"2261" "Ran" "F1" "RAN1026" 3 "F1Ran" "70.440" "70.468" NA 13.3 2.58776403522771 289.4796 5.66808482820894
"2262" "Ran" "F1" "RAN1026" 2 "F1Ran" "70.440" "70.468" NA 12.12 2.49485698064117 332.4078 5.80636252840995
"2263" "Ran" "F1" "RAN1026" 1 "F1Ran" "70.440" "70.468" NA 12.22 2.50307395374345 301.101 5.70744575663794
"2264" "Ran" "F1" "RAN1025" 3 "F1Ran" "70.431" "70.401" NA 21.02 3.04547436544881 545.848 6.30234054870931
"2265" "Ran" "F1" "RAN1025" 2 "F1Ran" "70.431" "70.401" NA 15 2.70805020110221 328.8195 5.7955089679928
"2266" "Ran" "F1" "RAN1025" 1 "F1Ran" "70.431" "70.401" NA 18.51 2.91831112658541 472.9664 6.15902435002796
"2267" "Ran" "F1" "RAN1024" 3 "F1Ran" "70.144" "70.088" NA 19.22 2.95595140354215 506.583 6.22768817995754
"2268" "Ran" "F1" "RAN1024" 2 "F1Ran" "70.144" "70.088" NA 17.83 2.88088243187505 506.597 6.22771581571822
"2269" "Ran" "F1" "RAN1024" 1 "F1Ran" "70.144" "70.088" NA 18.8 2.9338568698359 441.0756 6.08921628932608
"2270" "Ran" "F1" "RAN1023" 3 "F1Ran" "70.055" "70.025" NA 14.24 2.65605490598383 431.8479 6.06807344291489
"2271" "Ran" "F1" "RAN1023" 2 "F1Ran" "70.055" "70.025" NA 13.82 2.62611681833952 401.793 5.99593703062629
"2272" "Ran" "F1" "RAN1023" 1 "F1Ran" "70.055" "70.025" NA 17.48 2.86105737022739 483.516 6.18108440638305
"2273" "Ran" "F1" "RAN1022" 3 "F1Ran" "70.041" "70.495" NA 10.47 2.34851402488245 310.6488 5.73866301363406
"2274" "Ran" "F1" "RAN1022" 2 "F1Ran" "70.041" "70.495" NA 20.67 3.02868337369368 400.1816 5.99191844408116
